D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\center_2020_01_12_11_50_27_202.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\left_2020_01_12_11_50_27_202.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\right_2020_01_12_11_50_27_202.jpg, 0, 1, 0, 30.18993
D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\center_2020_01_12_11_50_27_304.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\left_2020_01_12_11_50_27_304.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\right_2020_01_12_11_50_27_304.jpg, 0, 1, 0, 30.1902
D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\center_2020_01_12_11_50_27_409.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\left_2020_01_12_11_50_27_409.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\right_2020_01_12_11_50_27_409.jpg, 0, 1, 0, 30.19023
D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\center_2020_01_12_11_50_27_514.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\left_2020_01_12_11_50_27_514.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\right_2020_01_12_11_50_27_514.jpg, 0, 1, 0, 30.19022
D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\center_2020_01_12_11_50_27_620.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\left_2020_01_12_11_50_27_620.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\right_2020_01_12_11_50_27_620.jpg, 0, 1, 0, 30.19021
D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\center_2020_01_12_11_50_27_720.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\left_2020_01_12_11_50_27_720.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\right_2020_01_12_11_50_27_720.jpg, 0, 1, 0, 30.19023
D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\center_2020_01_12_11_50_27_822.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\left_2020_01_12_11_50_27_822.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\right_2020_01_12_11_50_27_822.jpg, 0, 1, 0, 30.1897
D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\center_2020_01_12_11_50_27_922.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\left_2020_01_12_11_50_27_922.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\right_2020_01_12_11_50_27_922.jpg, -0.1370079, 1, 0, 30.18533
D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\center_2020_01_12_11_50_28_025.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\left_2020_01_12_11_50_28_025.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\right_2020_01_12_11_50_28_025.jpg, -0.2084481, 1, 0, 30.18613
D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\center_2020_01_12_11_50_28_129.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\left_2020_01_12_11_50_28_129.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\right_2020_01_12_11_50_28_129.jpg, 0, 1, 0, 30.1888
D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\center_2020_01_12_11_50_28_233.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\left_2020_01_12_11_50_28_233.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\right_2020_01_12_11_50_28_233.jpg, 0, 1, 0, 30.19016
D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\center_2020_01_12_11_50_28_333.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\left_2020_01_12_11_50_28_333.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\right_2020_01_12_11_50_28_333.jpg, 0, 1, 0, 30.1903
D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\center_2020_01_12_11_50_28_439.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\left_2020_01_12_11_50_28_439.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\right_2020_01_12_11_50_28_439.jpg, 0, 1, 0, 30.19036
D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\center_2020_01_12_11_50_28_543.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\left_2020_01_12_11_50_28_543.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\right_2020_01_12_11_50_28_543.jpg, 0, 1, 0, 30.1903
D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\center_2020_01_12_11_50_28_646.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\left_2020_01_12_11_50_28_646.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\right_2020_01_12_11_50_28_646.jpg, 0, 1, 0, 30.19034
D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\center_2020_01_12_11_50_28_746.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\left_2020_01_12_11_50_28_746.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\right_2020_01_12_11_50_28_746.jpg, 0, 1, 0, 30.1902
D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\center_2020_01_12_11_50_28_849.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\left_2020_01_12_11_50_28_849.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\right_2020_01_12_11_50_28_849.jpg, 0, 1, 0, 30.19025
D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\center_2020_01_12_11_50_28_955.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\left_2020_01_12_11_50_28_955.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\right_2020_01_12_11_50_28_955.jpg, 0, 1, 0, 30.1901
D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\center_2020_01_12_11_50_29_056.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\left_2020_01_12_11_50_29_056.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\right_2020_01_12_11_50_29_056.jpg, 0, 1, 0, 30.1902
D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\center_2020_01_12_11_50_29_159.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\left_2020_01_12_11_50_29_159.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\right_2020_01_12_11_50_29_159.jpg, 0, 1, 0, 30.19019
D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\center_2020_01_12_11_50_29_263.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\left_2020_01_12_11_50_29_263.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\right_2020_01_12_11_50_29_263.jpg, 0, 1, 0, 30.1902
D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\center_2020_01_12_11_50_29_367.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\left_2020_01_12_11_50_29_367.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\right_2020_01_12_11_50_29_367.jpg, 0, 1, 0, 30.19018
D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\center_2020_01_12_11_50_29_468.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\left_2020_01_12_11_50_29_468.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\right_2020_01_12_11_50_29_468.jpg, 0, 1, 0, 30.19018
D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\center_2020_01_12_11_50_29_573.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\left_2020_01_12_11_50_29_573.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\right_2020_01_12_11_50_29_573.jpg, -0.1350453, 1, 0, 30.18535
D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\center_2020_01_12_11_50_29_674.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\left_2020_01_12_11_50_29_674.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\right_2020_01_12_11_50_29_674.jpg, -0.1688841, 1, 0, 30.18804
D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\center_2020_01_12_11_50_29_778.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\left_2020_01_12_11_50_29_778.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\right_2020_01_12_11_50_29_778.jpg, 0, 1, 0, 30.18923
D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\center_2020_01_12_11_50_29_882.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\left_2020_01_12_11_50_29_882.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\right_2020_01_12_11_50_29_882.jpg, 0, 1, 0, 30.19013
D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\center_2020_01_12_11_50_29_982.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\left_2020_01_12_11_50_29_982.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\right_2020_01_12_11_50_29_982.jpg, 0, 1, 0, 30.19028
D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\center_2020_01_12_11_50_30_088.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\left_2020_01_12_11_50_30_088.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\right_2020_01_12_11_50_30_088.jpg, 0, 1, 0, 30.19029
D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\center_2020_01_12_11_50_30_190.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\left_2020_01_12_11_50_30_190.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\right_2020_01_12_11_50_30_190.jpg, 0, 1, 0, 30.19033
D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\center_2020_01_12_11_50_30_290.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\left_2020_01_12_11_50_30_290.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\right_2020_01_12_11_50_30_290.jpg, 0, 1, 0, 30.19031
D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\center_2020_01_12_11_50_30_394.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\left_2020_01_12_11_50_30_394.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\right_2020_01_12_11_50_30_394.jpg, 0, 1, 0, 30.19032
D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\center_2020_01_12_11_50_30_499.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\left_2020_01_12_11_50_30_499.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\right_2020_01_12_11_50_30_499.jpg, 0, 1, 0, 30.19018
D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\center_2020_01_12_11_50_30_601.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\left_2020_01_12_11_50_30_601.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\right_2020_01_12_11_50_30_601.jpg, -0.0428982, 1, 0, 30.1899
D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\center_2020_01_12_11_50_30_706.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\left_2020_01_12_11_50_30_706.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\right_2020_01_12_11_50_30_706.jpg, -0.2723277, 1, 0, 30.17307
D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\center_2020_01_12_11_50_30_808.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\left_2020_01_12_11_50_30_808.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\right_2020_01_12_11_50_30_808.jpg, 0, 1, 0, 30.18913
D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\center_2020_01_12_11_50_30_910.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\left_2020_01_12_11_50_30_910.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\right_2020_01_12_11_50_30_910.jpg, 0, 1, 0, 30.19021
D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\center_2020_01_12_11_50_31_011.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\left_2020_01_12_11_50_31_011.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\right_2020_01_12_11_50_31_011.jpg, 0, 1, 0, 30.19041
D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\center_2020_01_12_11_50_31_115.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\left_2020_01_12_11_50_31_115.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\right_2020_01_12_11_50_31_115.jpg, 0, 1, 0, 30.19047
D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\center_2020_01_12_11_50_31_216.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\left_2020_01_12_11_50_31_216.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\right_2020_01_12_11_50_31_216.jpg, 0, 1, 0, 30.24983
D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\center_2020_01_12_11_50_31_322.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\left_2020_01_12_11_50_31_322.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\right_2020_01_12_11_50_31_322.jpg, 0, 1, 0, 30.18381
D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\center_2020_01_12_11_50_31_423.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\left_2020_01_12_11_50_31_423.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\right_2020_01_12_11_50_31_423.jpg, 0, 1, 0, 30.19602
D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\center_2020_01_12_11_50_31_525.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\left_2020_01_12_11_50_31_525.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\right_2020_01_12_11_50_31_525.jpg, 0, 1, 0, 30.18912
D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\center_2020_01_12_11_50_31_630.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\left_2020_01_12_11_50_31_630.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\right_2020_01_12_11_50_31_630.jpg, 0, 1, 0, 30.18949
D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\center_2020_01_12_11_50_31_732.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\left_2020_01_12_11_50_31_732.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\right_2020_01_12_11_50_31_732.jpg, 0, 1, 0, 30.1898
D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\center_2020_01_12_11_50_31_832.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\left_2020_01_12_11_50_31_832.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\right_2020_01_12_11_50_31_832.jpg, 0, 1, 0, 30.18988
D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\center_2020_01_12_11_50_31_933.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\left_2020_01_12_11_50_31_933.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\right_2020_01_12_11_50_31_933.jpg, 0, 1, 0, 30.18988
D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\center_2020_01_12_11_50_32_033.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\left_2020_01_12_11_50_32_033.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\right_2020_01_12_11_50_32_033.jpg, 0, 1, 0, 30.18988
D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\center_2020_01_12_11_50_32_138.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\left_2020_01_12_11_50_32_138.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\right_2020_01_12_11_50_32_138.jpg, 0, 1, 0, 30.18989
D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\center_2020_01_12_11_50_32_241.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\left_2020_01_12_11_50_32_241.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\right_2020_01_12_11_50_32_241.jpg, 0, 1, 0, 30.1899
D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\center_2020_01_12_11_50_32_345.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\left_2020_01_12_11_50_32_345.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\right_2020_01_12_11_50_32_345.jpg, 0, 1, 0, 30.1899
D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\center_2020_01_12_11_50_32_448.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\left_2020_01_12_11_50_32_448.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\right_2020_01_12_11_50_32_448.jpg, 0, 1, 0, 30.18989
D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\center_2020_01_12_11_50_32_555.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\left_2020_01_12_11_50_32_555.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\right_2020_01_12_11_50_32_555.jpg, 0, 1, 0, 30.18989
D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\center_2020_01_12_11_50_32_656.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\left_2020_01_12_11_50_32_656.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\right_2020_01_12_11_50_32_656.jpg, 0, 1, 0, 30.1899
D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\center_2020_01_12_11_50_32_760.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\left_2020_01_12_11_50_32_760.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\right_2020_01_12_11_50_32_760.jpg, 0, 1, 0, 30.18989
D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\center_2020_01_12_11_50_32_863.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\left_2020_01_12_11_50_32_863.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\right_2020_01_12_11_50_32_863.jpg, 0, 1, 0, 30.18989
D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\center_2020_01_12_11_50_32_965.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\left_2020_01_12_11_50_32_965.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\right_2020_01_12_11_50_32_965.jpg, 0, 1, 0, 30.18989
D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\center_2020_01_12_11_50_33_068.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\left_2020_01_12_11_50_33_068.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\right_2020_01_12_11_50_33_068.jpg, 0, 1, 0, 30.18991
D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\center_2020_01_12_11_50_33_170.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\left_2020_01_12_11_50_33_170.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\right_2020_01_12_11_50_33_170.jpg, 0, 1, 0, 30.18989
D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\center_2020_01_12_11_50_33_274.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\left_2020_01_12_11_50_33_274.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\right_2020_01_12_11_50_33_274.jpg, 0, 1, 0, 30.18991
D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\center_2020_01_12_11_50_33_378.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\left_2020_01_12_11_50_33_378.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\right_2020_01_12_11_50_33_378.jpg, 0, 1, 0, 30.18989
D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\center_2020_01_12_11_50_33_483.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\left_2020_01_12_11_50_33_483.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\right_2020_01_12_11_50_33_483.jpg, 0, 1, 0, 30.1899
D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\center_2020_01_12_11_50_33_588.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\left_2020_01_12_11_50_33_588.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\right_2020_01_12_11_50_33_588.jpg, 0, 1, 0, 30.18992
D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\center_2020_01_12_11_50_33_690.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\left_2020_01_12_11_50_33_690.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\right_2020_01_12_11_50_33_690.jpg, 0, 1, 0, 30.18991
D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\center_2020_01_12_11_50_33_793.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\left_2020_01_12_11_50_33_793.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\right_2020_01_12_11_50_33_793.jpg, 0, 1, 0, 30.18992
D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\center_2020_01_12_11_50_33_899.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\left_2020_01_12_11_50_33_899.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\right_2020_01_12_11_50_33_899.jpg, 0, 1, 0, 30.18992
D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\center_2020_01_12_11_50_34_001.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\left_2020_01_12_11_50_34_001.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\right_2020_01_12_11_50_34_001.jpg, 0, 1, 0, 30.18991
D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\center_2020_01_12_11_50_34_102.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\left_2020_01_12_11_50_34_102.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\right_2020_01_12_11_50_34_102.jpg, 0, 1, 0, 30.18992
D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\center_2020_01_12_11_50_34_205.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\left_2020_01_12_11_50_34_205.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\right_2020_01_12_11_50_34_205.jpg, 0, 1, 0, 30.18991
D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\center_2020_01_12_11_50_34_309.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\left_2020_01_12_11_50_34_309.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\right_2020_01_12_11_50_34_309.jpg, 0, 1, 0, 30.18991
D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\center_2020_01_12_11_50_34_409.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\left_2020_01_12_11_50_34_409.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\right_2020_01_12_11_50_34_409.jpg, 0, 1, 0, 30.1899
D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\center_2020_01_12_11_50_34_512.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\left_2020_01_12_11_50_34_512.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\right_2020_01_12_11_50_34_512.jpg, 0, 1, 0, 30.18991
D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\center_2020_01_12_11_50_34_616.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\left_2020_01_12_11_50_34_616.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\right_2020_01_12_11_50_34_616.jpg, 0, 1, 0, 30.18991
D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\center_2020_01_12_11_50_34_717.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\left_2020_01_12_11_50_34_717.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\right_2020_01_12_11_50_34_717.jpg, 0, 1, 0, 30.1899
D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\center_2020_01_12_11_50_34_821.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\left_2020_01_12_11_50_34_821.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\right_2020_01_12_11_50_34_821.jpg, 0, 1, 0, 30.18991
D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\center_2020_01_12_11_50_34_922.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\left_2020_01_12_11_50_34_922.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\right_2020_01_12_11_50_34_922.jpg, 0, 1, 0, 30.18989
D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\center_2020_01_12_11_50_35_024.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\left_2020_01_12_11_50_35_024.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\right_2020_01_12_11_50_35_024.jpg, 0, 1, 0, 30.18989
D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\center_2020_01_12_11_50_35_126.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\left_2020_01_12_11_50_35_126.jpg, D:\Machine_Learning_Projects_and_tools\SDC Rev\data\IMG\right_2020_01_12_11_50_35_126.jpg, -0.2906214, 1, 0, 30.16852
